0.055744,0.104345
0.0559734,0.105108
0.0562022,0.105871
0.0564306,0.106635
0.0566585,0.107398
0.056886,0.108162
0.0571129,0.108926
0.0573395,0.10969
0.0575655,0.110454
0.0577911,0.111219
0.0580162,0.111983
0.0582408,0.112748
0.058465,0.113512
0.0586888,0.114277
0.058912,0.115042
0.0591348,0.115806
0.0593571,0.116571
0.059579,0.117336
0.0598004,0.118101
0.0600213,0.118865
0.0602418,0.11963
0.0604618,0.120395
0.0606814,0.121159
0.0609005,0.121924
0.0611191,0.122688
0.0613373,0.123453
0.061555,0.124217
0.0617723,0.124981
0.0619891,0.125745
0.0622055,0.126509
0.0624214,0.127272
0.0626369,0.128036
0.0628519,0.128799
0.0630664,0.129562
0.0632806,0.130325
0.0634942,0.131088
0.0637074,0.13185
0.0639202,0.132613
0.0641325,0.133375
0.0643444,0.134136
0.0645559,0.134898
0.0647669,0.135659
0.0649775,0.13642
0.0651876,0.137181
0.0653973,0.137942
0.0656066,0.138702
0.0658154,0.139462
0.0660238,0.140221
0.0662318,0.140981
0.0664393,0.14174
0.0666464,0.142498
0.0668531,0.143257
0.0670594,0.144015
0.0672652,0.144773
0.0674706,0.14553
0.0676756,0.146287
0.0678802,0.147044
0.0680844,0.1478
0.0682881,0.148556
0.0684914,0.149312
0.0686944,0.150067
0.0688969,0.150822
0.069099,0.151577
0.0693007,0.152331
0.0695019,0.153085
0.0697028,0.153838
0.0699033,0.154592
0.0701034,0.155344
0.0703031,0.156097
0.0705024,0.156848
0.0707013,0.1576
0.0708997,0.158351
0.0710979,0.159102
0.0712956,0.159852
0.0714929,0.160602
0.0716898,0.161352
0.0718864,0.162101
0.0720826,0.16285
0.0722783,0.163598
0.0724738,0.164346
0.0726688,0.165094
0.0728634,0.165841
0.0730577,0.166587
0.0732516,0.167334
0.0734452,0.16808
0.0736383,0.168825
0.0738311,0.16957
0.0740236,0.170315
0.0742157,0.171059
0.0744074,0.171803
0.0745987,0.172547
0.0747897,0.17329
0.0749804,0.174032
0.0751706,0.174774
0.0753606,0.175516
0.0755502,0.176258
0.0757394,0.176999
0.0759283,0.177739
0.0761168,0.178479
0.076305,0.179219
0.0764929,0.179959
0.0766804,0.180698
0.0768676,0.181436
0.0770545,0.182174
0.077241,0.182912
0.0774272,0.183649
0.077613,0.184386
0.0777985,0.185123
0.0779837,0.185859
0.0781686,0.186595
0.0783532,0.18733
0.0785374,0.188065
0.0787213,0.1888
0.0789049,0.189534
0.0790882,0.190268
0.0792712,0.191002
0.0794539,0.191735
0.0796362,0.192468
0.0798183,0.1932
0.0800001,0.193932
0.0801815,0.194663
0.0803627,0.195395
0.0805435,0.196126
0.0807241,0.196856
0.0809043,0.197586
0.0810843,0.198316
0.081264,0.199046
0.0814433,0.199775
0.0816224,0.200504
0.0818013,0.201232
0.0819798,0.20196
0.082158,0.202688
0.082336,0.203415
0.0825137,0.204142
0.0826911,0.204869
0.0828683,0.205595
0.0830451,0.206322
0.0832218,0.207047
0.0833981,0.207773
0.0835742,0.208498
0.08375,0.209223
0.0839255,0.209947
0.0841008,0.210672
0.0842758,0.211396
0.0844506,0.212119
0.0846251,0.212843
0.0847994,0.213566
0.0849734,0.214288
0.0851472,0.215011
0.0853207,0.215733
0.085494,0.216455
0.085667,0.217177
0.0858398,0.217898
0.0860124,0.218619
0.0861847,0.21934
0.0863568,0.220061
0.0865287,0.220781
0.0867003,0.221501
0.0868717,0.222221
0.0870428,0.222941
0.0872138,0.22366
0.0873845,0.22438
0.087555,0.225098
0.0877253,0.225817
0.0878953,0.226536
0.0880652,0.227254
0.0882348,0.227972
0.0884042,0.22869
0.0885734,0.229408
0.0887425,0.230125
0.0889112,0.230842
0.0890798,0.23156
0.0892482,0.232277
0.0894164,0.232993
0.0895844,0.23371
0.0897522,0.234426
0.0899198,0.235142
0.0900872,0.235858
0.0902544,0.236574
0.0904214,0.23729
0.0905883,0.238006
0.0907549,0.238721
0.0909214,0.239436
0.0910877,0.240152
0.0912538,0.240867
0.0914197,0.241581
0.0915855,0.242296
0.0917511,0.243011
0.0919165,0.243725
0.0920817,0.24444
0.0922468,0.245154
0.0924117,0.245868
0.0925764,0.246583
0.092741,0.247297
0.0929054,0.248011
0.0930697,0.248724
0.0932338,0.249438
0.0933977,0.250152
0.0935615,0.250865
0.0937251,0.251579
0.0938886,0.252293
0.0940519,0.253006
0.0942151,0.253719
0.0943782,0.254433
0.0945411,0.255146
0.0947038,0.255859
0.0948665,0.256573
0.0950289,0.257286
0.0951913,0.257999
0.0953535,0.258712
0.0955156,0.259425
0.0956776,0.260138
0.0958394,0.260852
0.0960011,0.261565
0.0961626,0.262278
0.0963241,0.262991
0.0964854,0.263704
0.0966466,0.264417
0.0968077,0.26513
0.0969687,0.265844
0.0971296,0.266557
0.0972903,0.26727
0.097451,0.267984
0.0976115,0.268697
0.0977719,0.26941
0.0979323,0.270124
0.0980925,0.270837
0.0982526,0.271551
0.0984126,0.272265
0.0985725,0.272978
0.0987324,0.273692
0.0988921,0.274406
0.0990517,0.27512
0.0992113,0.275834
0.0993708,0.276549
0.0995301,0.277263
0.0996894,0.277977
0.0998486,0.278692
0.100008,0.279406
0.100167,0.280121
0.100326,0.280836
0.100485,0.281551
0.100643,0.282266
0.100802,0.282982
0.100961,0.283697
0.101119,0.284413
0.101278,0.285128
0.101437,0.285844
0.101595,0.28656
0.101753,0.287277
0.101912,0.287993
0.10207,0.28871
0.102228,0.289426
0.102386,0.290143
0.102544,0.290861
0.102702,0.291578
0.10286,0.292295
0.103018,0.293013
0.103176,0.293731
0.103334,0.294449
0.103491,0.295168
0.103649,0.295886
0.103807,0.296605
0.103965,0.297324
0.104122,0.298044
0.10428,0.298763
0.104437,0.299483
0.104595,0.300203
0.104752,0.300923
0.10491,0.301644
0.105067,0.302365
0.105225,0.303086
0.105382,0.303807
0.10554,0.304529
0.105697,0.305251
0.105854,0.305973
0.106012,0.306696
0.106169,0.307419
0.106326,0.308142
0.106484,0.308865
0.106641,0.309589
0.106798,0.310313
0.106955,0.311038
0.107113,0.311763
0.10727,0.312488
0.107427,0.313213
0.107585,0.313939
0.107742,0.314665
0.107899,0.315391
0.108056,0.316118
0.108214,0.316845
0.108371,0.317573
0.108528,0.318301
0.108686,0.319029
0.108843,0.319757
0.109001,0.320486
0.109158,0.321216
0.109315,0.321946
0.109473,0.322676
0.10963,0.323406
0.109788,0.324137
0.109945,0.324869
0.110103,0.3256
0.110261,0.326333
0.110418,0.327065
0.110576,0.327798
0.110734,0.328532
0.110891,0.329266
0.111049,0.33
0.111207,0.330735
0.111365,0.33147
0.111523,0.332206
0.111681,0.332942
0.111839,0.333678
0.111997,0.334415
0.112155,0.335153
0.112313,0.335891
0.112471,0.336629
0.11263,0.337368
0.112788,0.338108
0.112947,0.338847
0.113105,0.339588
0.113264,0.340329
0.113422,0.34107
0.113581,0.341812
0.11374,0.342554
0.113899,0.343297
0.114057,0.34404
0.114216,0.344784
0.114376,0.345529
0.114535,0.346274
0.114694,0.347019
0.114853,0.347765
0.115013,0.348512
0.115172,0.349259
0.115332,0.350007
0.115491,0.350755
0.115651,0.351503
0.115811,0.352253
0.115971,0.353003
0.116131,0.353753
0.116291,0.354504
0.116451,0.355256
0.116612,0.356008
0.116772,0.35676
0.116933,0.357514
0.117094,0.358268
0.117254,0.359022
0.117415,0.359777
0.117576,0.360533
0.117737,0.361289
0.117899,0.362046
0.11806,0.362803
0.118221,0.363561
0.118383,0.36432
0.118545,0.365079
0.118707,0.365839
0.118869,0.3666
0.119031,0.367361
0.119193,0.368123
0.119355,0.368885
0.119518,0.369648
0.119681,0.370412
0.119843,0.371176
0.120006,0.371941
0.120169,0.372707
0.120333,0.373473
0.120496,0.37424
0.12066,0.375008
0.120823,0.375776
0.120987,0.376545
0.121151,0.377315
0.121315,0.378085
0.121479,0.378856
0.121644,0.379628
0.121809,0.3804
0.121973,0.381173
0.122138,0.381947
0.122303,0.382721
0.122469,0.383496
0.122634,0.384272
0.1228,0.385049
0.122966,0.385826
0.123132,0.386604
0.123298,0.387382
0.123464,0.388162
0.123631,0.388942
0.123797,0.389722
0.123964,0.390504
0.124131,0.391286
0.124298,0.392069
0.124466,0.392852
0.124634,0.393637
0.124801,0.394422
0.124969,0.395207
0.125138,0.395994
0.125306,0.396781
0.125475,0.397569
0.125644,0.398358
0.125813,0.399147
0.125982,0.399937
